FECHA,INICIO_INTERVALO,FIN_INTERVALO,Llamadas_recibidas,Llamadas_atendidas,Nivel_Atencion,AHT,ASA_AVG_ATENDIDAS,SERVICE_LEVEL,LLAMADAS_EN_SL,PERIODO_CIERRE,PERIODO_PAGO,PERIODO_RESTO_MES,FECHA_ENVIO_RDC,FERIADO,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,DOMINGO
2022-01-11,2022-01-11T10:00:00.000Z,2022-01-11T10:30:00.000Z,967,956,0.99,216.42,2.68,0.98,1020,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T10:30:00.000Z,2022-01-11T11:00:00.000Z,1114,1047,0.94,218.73,67.64,0.50,550,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T11:00:00.000Z,2022-01-11T11:30:00.000Z,1426,1226,0.86,223.70,215.65,0.15,193,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T11:30:00.000Z,2022-01-11T12:00:00.000Z,1333,1237,0.93,228.72,115.40,0.38,486,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T12:00:00.000Z,2022-01-11T12:30:00.000Z,1379,1210,0.88,230.14,208.20,0.09,116,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T12:30:00.000Z,2022-01-11T13:00:00.000Z,1333,1112,0.83,229.86,282.36,0.10,122,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T13:00:00.000Z,2022-01-11T13:30:00.000Z,1071,833,0.78,221.13,387.21,0.11,99,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T13:30:00.000Z,2022-01-11T14:00:00.000Z,919,764,0.83,237.61,350.38,0.13,107,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T14:00:00.000Z,2022-01-11T14:30:00.000Z,823,714,0.87,245.89,302.32,0.08,64,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T14:30:00.000Z,2022-01-11T15:00:00.000Z,729,662,0.91,248.32,182.60,0.08,57,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T15:00:00.000Z,2022-01-11T15:30:00.000Z,644,625,0.97,223.85,21.28,0.99,641,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T15:30:00.000Z,2022-01-11T16:00:00.000Z,655,637,0.97,227.59,26.10,0.98,671,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T16:00:00.000Z,2022-01-11T16:30:00.000Z,668,633,0.95,216.57,19.69,0.98,646,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T16:30:00.000Z,2022-01-11T17:00:00.000Z,691,665,0.96,218.83,26.23,0.97,681,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T17:00:00.000Z,2022-01-11T17:30:00.000Z,711,695,0.98,238.61,14.36,0.98,703,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T17:30:00.000Z,2022-01-11T18:00:00.000Z,759,739,0.97,222.98,15.66,0.97,757,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T18:00:00.000Z,2022-01-11T18:30:00.000Z,122,51,0.42,172.63,392.65,0.50,26,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T18:30:00.000Z,2022-01-11T19:00:00.000Z,117,62,0.53,199.04,349.00,0.57,39,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T19:00:00.000Z,2022-01-11T19:30:00.000Z,89,35,0.39,220.44,514.39,0.44,16,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T19:30:00.000Z,2022-01-11T20:00:00.000Z,69,28,0.41,175.79,465.88,0.29,10,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T20:00:00.000Z,2022-01-11T20:30:00.000Z,51,33,0.65,170.00,152.85,0.53,18,,,1,0,0,0,1,0,0,0,0,0
2022-01-11,2022-01-11T20:30:00.000Z,2022-01-11T21:00:00.000Z,45,37,0.82,159.55,70.58,0.47,18,,,1,0,0,0,1,0,0,0,0,0
2022-01-12,2022-01-12T08:00:00.000Z,2022-01-12T08:30:00.000Z,57,57,1.00,114.66,2.25,1.00,61,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T08:30:00.000Z,2022-01-12T09:00:00.000Z,641,640,1.00,239.49,2.83,0.98,691,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T09:00:00.000Z,2022-01-12T09:30:00.000Z,977,968,0.99,218.73,5.22,0.97,1015,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T09:30:00.000Z,2022-01-12T10:00:00.000Z,1121,1114,0.99,213.00,2.41,1.00,1188,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T10:00:00.000Z,2022-01-12T10:30:00.000Z,1196,1174,0.98,217.94,17.87,0.93,1200,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T10:30:00.000Z,2022-01-12T11:00:00.000Z,1170,1132,0.97,215.32,28.06,0.75,915,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T11:00:00.000Z,2022-01-12T11:30:00.000Z,1276,1243,0.97,223.59,49.39,0.46,635,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T11:30:00.000Z,2022-01-12T12:00:00.000Z,358,343,0.96,197.11,30.16,0.74,264,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T12:00:00.000Z,2022-01-12T12:30:00.000Z,773,736,0.95,203.36,64.64,0.52,412,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T12:30:00.000Z,2022-01-12T13:00:00.000Z,1210,1059,0.88,218.41,218.14,0.11,123,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T13:00:00.000Z,2022-01-12T13:30:00.000Z,1189,893,0.75,222.89,434.48,0.11,105,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T13:30:00.000Z,2022-01-12T14:00:00.000Z,1021,723,0.71,250.38,516.57,0.11,88,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T14:00:00.000Z,2022-01-12T14:30:00.000Z,875,746,0.85,230.35,294.61,0.08,62,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T14:30:00.000Z,2022-01-12T15:00:00.000Z,866,782,0.90,236.24,175.26,0.07,58,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T15:00:00.000Z,2022-01-12T15:30:00.000Z,791,772,0.98,217.23,22.55,0.97,788,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T15:30:00.000Z,2022-01-12T16:00:00.000Z,712,707,0.99,229.87,15.33,0.96,722,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T16:00:00.000Z,2022-01-12T16:30:00.000Z,729,712,0.98,227.70,22.69,0.90,700,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T16:30:00.000Z,2022-01-12T17:00:00.000Z,642,629,0.98,214.31,16.94,0.94,651,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T17:00:00.000Z,2022-01-12T17:30:00.000Z,764,747,0.98,230.13,21.98,0.94,753,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T17:30:00.000Z,2022-01-12T18:00:00.000Z,887,844,0.95,221.96,30.38,0.92,829,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T18:00:00.000Z,2022-01-12T18:30:00.000Z,157,68,0.43,156.70,389.50,0.39,27,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T18:30:00.000Z,2022-01-12T19:00:00.000Z,107,54,0.50,234.70,388.84,0.26,15,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T19:00:00.000Z,2022-01-12T19:30:00.000Z,108,50,0.46,246.37,404.39,0.24,12,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T19:30:00.000Z,2022-01-12T20:00:00.000Z,110,46,0.42,234.24,424.44,0.30,15,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T20:00:00.000Z,2022-01-12T20:30:00.000Z,71,42,0.59,173.55,248.28,0.21,10,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T20:30:00.000Z,2022-01-12T21:00:00.000Z,34,24,0.71,266.28,198.04,0.20,5,,,1,0,0,0,0,1,0,0,0,0
2022-01-12,2022-01-12T21:00:00.000Z,2022-01-12T21:30:00.000Z,1,0,0.00,,,,,,,1,0,0,0,0,1,0,0,0,0
2022-01-13,2022-01-13T08:00:00.000Z,2022-01-13T08:30:00.000Z,65,64,0.98,155.65,16.38,0.86,57,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T08:30:00.000Z,2022-01-13T09:00:00.000Z,661,656,0.99,219.33,10.23,0.94,683,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T09:00:00.000Z,2022-01-13T09:30:00.000Z,879,867,0.99,217.90,14.41,0.93,886,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T09:30:00.000Z,2022-01-13T10:00:00.000Z,1000,984,0.98,207.07,14.51,0.94,994,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T10:00:00.000Z,2022-01-13T10:30:00.000Z,1100,1087,0.99,220.05,17.67,0.94,1113,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T10:30:00.000Z,2022-01-13T11:00:00.000Z,1225,1178,0.96,218.77,48.96,0.56,700,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T11:00:00.000Z,2022-01-13T11:30:00.000Z,1184,1163,0.98,218.68,20.30,0.94,1185,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T11:30:00.000Z,2022-01-13T12:00:00.000Z,1109,1085,0.98,222.97,44.01,0.49,563,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T12:00:00.000Z,2022-01-13T12:30:00.000Z,904,899,0.99,213.99,1.49,1.00,964,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T12:30:00.000Z,2022-01-13T13:00:00.000Z,950,933,0.98,207.44,22.12,0.84,872,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T13:00:00.000Z,2022-01-13T13:30:00.000Z,826,814,0.99,213.32,27.37,0.71,631,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T13:30:00.000Z,2022-01-13T14:00:00.000Z,691,682,0.99,211.16,3.80,0.98,742,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T14:00:00.000Z,2022-01-13T14:30:00.000Z,631,623,0.99,216.99,1.18,1.00,679,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T14:30:00.000Z,2022-01-13T15:00:00.000Z,613,603,0.98,229.25,7.07,0.97,625,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T15:00:00.000Z,2022-01-13T15:30:00.000Z,530,511,0.96,224.29,19.62,0.94,522,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T15:30:00.000Z,2022-01-13T16:00:00.000Z,536,529,0.99,215.62,18.08,0.94,535,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T16:00:00.000Z,2022-01-13T16:30:00.000Z,533,519,0.97,221.12,17.35,0.95,539,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T16:30:00.000Z,2022-01-13T17:00:00.000Z,568,555,0.98,217.13,7.33,0.96,580,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T17:00:00.000Z,2022-01-13T17:30:00.000Z,643,634,0.99,232.89,20.68,0.94,636,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T17:30:00.000Z,2022-01-13T18:00:00.000Z,731,715,0.98,207.59,6.65,0.97,752,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T18:00:00.000Z,2022-01-13T18:30:00.000Z,132,76,0.58,184.39,226.82,0.40,31,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T18:30:00.000Z,2022-01-13T19:00:00.000Z,96,49,0.51,186.54,288.04,0.42,22,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T19:00:00.000Z,2022-01-13T19:30:00.000Z,82,41,0.50,178.21,208.53,0.37,16,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T19:30:00.000Z,2022-01-13T20:00:00.000Z,81,35,0.43,155.20,617.91,0.31,11,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T20:00:00.000Z,2022-01-13T20:30:00.000Z,57,23,0.40,274.72,419.08,0.32,8,,,1,0,0,0,0,0,1,0,0,0
2022-01-13,2022-01-13T20:30:00.000Z,2022-01-13T21:00:00.000Z,42,25,0.60,143.74,272.15,0.48,13,,,1,0,0,0,0,0,1,0,0,0
2022-01-14,2022-01-14T08:00:00.000Z,2022-01-14T08:30:00.000Z,47,46,0.98,86.52,5.70,0.96,44,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T08:30:00.000Z,2022-01-14T09:00:00.000Z,566,418,0.74,235.28,402.77,0.22,97,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T09:00:00.000Z,2022-01-14T09:30:00.000Z,767,683,0.89,231.12,118.56,0.34,249,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T09:30:00.000Z,2022-01-14T10:00:00.000Z,871,861,0.99,208.41,4.14,0.97,888,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T10:00:00.000Z,2022-01-14T10:30:00.000Z,939,931,0.99,215.24,4.26,0.97,960,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T10:30:00.000Z,2022-01-14T11:00:00.000Z,1147,1120,0.98,223.44,25.23,0.82,991,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T11:00:00.000Z,2022-01-14T11:30:00.000Z,1033,1015,0.98,208.37,17.73,0.93,1014,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T11:30:00.000Z,2022-01-14T12:00:00.000Z,1049,1027,0.98,203.06,15.76,0.93,1050,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T12:00:00.000Z,2022-01-14T12:30:00.000Z,980,957,0.98,203.24,8.39,0.95,971,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T12:30:00.000Z,2022-01-14T13:00:00.000Z,863,855,0.99,210.49,5.44,0.98,909,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T13:00:00.000Z,2022-01-14T13:30:00.000Z,758,753,0.99,209.37,1.84,0.99,808,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T13:30:00.000Z,2022-01-14T14:00:00.000Z,697,688,0.99,222.26,1.22,0.99,755,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T14:00:00.000Z,2022-01-14T14:30:00.000Z,572,565,0.99,225.61,1.00,1.00,624,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T14:30:00.000Z,2022-01-14T15:00:00.000Z,581,567,0.98,222.74,3.20,0.98,608,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T15:00:00.000Z,2022-01-14T15:30:00.000Z,528,524,0.99,207.89,2.15,0.99,556,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T15:30:00.000Z,2022-01-14T16:00:00.000Z,515,507,0.98,202.77,10.08,0.96,514,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T16:00:00.000Z,2022-01-14T16:30:00.000Z,557,541,0.97,205.96,19.91,0.96,555,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T16:30:00.000Z,2022-01-14T17:00:00.000Z,549,530,0.97,210.27,14.03,0.94,537,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T17:00:00.000Z,2022-01-14T17:30:00.000Z,562,551,0.98,226.38,21.10,0.95,557,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T17:30:00.000Z,2022-01-14T18:00:00.000Z,645,630,0.98,207.82,11.28,0.95,656,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T18:00:00.000Z,2022-01-14T18:30:00.000Z,120,50,0.42,141.92,401.40,0.54,27,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T18:30:00.000Z,2022-01-14T19:00:00.000Z,76,36,0.47,187.77,294.03,0.36,14,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T19:00:00.000Z,2022-01-14T19:30:00.000Z,79,41,0.52,217.64,402.76,0.40,17,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T19:30:00.000Z,2022-01-14T20:00:00.000Z,58,35,0.60,171.62,297.84,0.35,13,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T20:00:00.000Z,2022-01-14T20:30:00.000Z,43,24,0.56,279.17,233.96,0.38,9,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T20:30:00.000Z,2022-01-14T21:00:00.000Z,20,14,0.70,202.33,2.87,1.00,15,,,1,0,0,0,0,0,0,1,0,0
2022-01-14,2022-01-14T21:00:00.000Z,2022-01-14T21:30:00.000Z,2,0,0.00,,,,,,,1,0,0,0,0,0,0,1,0,0
2022-01-17,2022-01-17T08:00:00.000Z,2022-01-17T08:30:00.000Z,39,39,1.00,78.44,0.79,1.00,39,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T08:30:00.000Z,2022-01-17T09:00:00.000Z,578,575,0.99,218.59,12.26,0.95,590,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T09:00:00.000Z,2022-01-17T09:30:00.000Z,792,778,0.98,215.94,14.85,0.83,695,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T09:30:00.000Z,2022-01-17T10:00:00.000Z,962,940,0.98,231.71,47.35,0.42,424,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T10:00:00.000Z,2022-01-17T10:30:00.000Z,1071,991,0.93,242.19,174.61,0.07,72,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T10:30:00.000Z,2022-01-17T11:00:00.000Z,1096,932,0.85,231.88,310.90,0.07,66,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T11:00:00.000Z,2022-01-17T11:30:00.000Z,1231,1033,0.84,230.23,313.71,0.10,105,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T11:30:00.000Z,2022-01-17T12:00:00.000Z,1230,956,0.78,216.14,415.53,0.17,179,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T12:00:00.000Z,2022-01-17T12:30:00.000Z,1102,865,0.78,227.33,398.38,0.17,156,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T12:30:00.000Z,2022-01-17T13:00:00.000Z,1123,812,0.72,217.66,531.58,0.15,134,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T13:00:00.000Z,2022-01-17T13:30:00.000Z,940,633,0.67,240.41,538.95,0.19,128,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T13:30:00.000Z,2022-01-17T14:00:00.000Z,788,585,0.74,219.16,427.22,0.17,106,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T14:00:00.000Z,2022-01-17T14:30:00.000Z,725,624,0.86,247.14,290.04,0.13,90,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T14:30:00.000Z,2022-01-17T15:00:00.000Z,680,629,0.93,234.31,145.87,0.15,103,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T15:00:00.000Z,2022-01-17T15:30:00.000Z,669,656,0.98,230.79,10.74,0.95,660,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T15:30:00.000Z,2022-01-17T16:00:00.000Z,624,614,0.98,218.71,18.93,0.94,624,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T16:00:00.000Z,2022-01-17T16:30:00.000Z,666,654,0.98,205.27,28.32,0.93,670,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T16:30:00.000Z,2022-01-17T17:00:00.000Z,709,677,0.95,216.16,47.49,0.65,474,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T17:00:00.000Z,2022-01-17T17:30:00.000Z,676,643,0.95,223.05,40.65,0.62,429,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T17:30:00.000Z,2022-01-17T18:00:00.000Z,687,660,0.96,214.11,16.43,0.92,652,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T18:00:00.000Z,2022-01-17T18:30:00.000Z,104,66,0.63,244.44,157.39,0.35,23,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T18:30:00.000Z,2022-01-17T19:00:00.000Z,81,69,0.85,204.27,82.21,0.37,27,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T19:00:00.000Z,2022-01-17T19:30:00.000Z,91,69,0.76,208.52,178.80,0.23,16,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T19:30:00.000Z,2022-01-17T20:00:00.000Z,69,48,0.70,229.10,168.10,0.35,17,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T20:00:00.000Z,2022-01-17T20:30:00.000Z,50,45,0.90,192.04,110.46,0.46,22,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T20:30:00.000Z,2022-01-17T21:00:00.000Z,32,29,0.91,181.03,1.55,0.97,32,,,1,0,0,1,0,0,0,0,0,0
2022-01-17,2022-01-17T21:00:00.000Z,2022-01-17T21:30:00.000Z,3,1,0.33,181.00,0.00,1.00,1,,,1,0,0,1,0,0,0,0,0,0
2022-01-18,2022-01-18T08:00:00.000Z,2022-01-18T08:30:00.000Z,26,26,1.00,109.44,1.04,1.00,27,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T08:30:00.000Z,2022-01-18T09:00:00.000Z,417,416,1.00,231.41,1.96,1.00,443,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T09:00:00.000Z,2022-01-18T09:30:00.000Z,588,585,0.99,203.04,0.89,1.00,640,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T09:30:00.000Z,2022-01-18T10:00:00.000Z,788,785,1.00,211.18,3.95,0.99,868,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T10:00:00.000Z,2022-01-18T10:30:00.000Z,920,885,0.96,212.48,38.07,0.67,642,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T10:30:00.000Z,2022-01-18T11:00:00.000Z,1033,942,0.91,216.67,188.17,0.15,155,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T11:00:00.000Z,2022-01-18T11:30:00.000Z,1065,894,0.84,215.70,267.86,0.15,143,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T11:30:00.000Z,2022-01-18T12:00:00.000Z,1051,882,0.84,220.29,309.53,0.13,123,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T12:00:00.000Z,2022-01-18T12:30:00.000Z,978,836,0.85,222.74,264.92,0.15,135,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T12:30:00.000Z,2022-01-18T13:00:00.000Z,891,799,0.90,209.97,161.29,0.16,140,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T13:00:00.000Z,2022-01-18T13:30:00.000Z,852,779,0.91,219.72,164.50,0.16,139,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T13:30:00.000Z,2022-01-18T14:00:00.000Z,769,678,0.88,218.74,226.47,0.15,109,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T14:00:00.000Z,2022-01-18T14:30:00.000Z,702,589,0.84,228.95,275.31,0.12,77,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T14:30:00.000Z,2022-01-18T15:00:00.000Z,735,595,0.81,238.81,383.26,0.11,70,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T15:00:00.000Z,2022-01-18T15:30:00.000Z,629,506,0.80,245.71,346.41,0.09,50,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T15:30:00.000Z,2022-01-18T16:00:00.000Z,573,514,0.90,223.31,233.79,0.09,51,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T16:00:00.000Z,2022-01-18T16:30:00.000Z,646,519,0.80,241.19,344.93,0.07,38,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T16:30:00.000Z,2022-01-18T17:00:00.000Z,549,397,0.72,244.68,450.33,0.13,56,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T17:00:00.000Z,2022-01-18T17:30:00.000Z,529,463,0.88,234.88,176.04,0.26,129,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T17:30:00.000Z,2022-01-18T18:00:00.000Z,665,336,0.51,236.21,431.49,0.07,25,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T18:00:00.000Z,2022-01-18T18:30:00.000Z,95,57,0.60,176.59,152.90,0.36,21,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T18:30:00.000Z,2022-01-18T19:00:00.000Z,76,57,0.75,205.44,165.11,0.33,20,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T19:00:00.000Z,2022-01-18T19:30:00.000Z,77,48,0.62,183.72,304.83,0.26,14,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T19:30:00.000Z,2022-01-18T20:00:00.000Z,62,44,0.71,231.31,186.56,0.38,17,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T20:00:00.000Z,2022-01-18T20:30:00.000Z,39,25,0.64,300.00,234.57,0.36,10,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T20:30:00.000Z,2022-01-18T21:00:00.000Z,33,25,0.76,274.28,272.96,0.32,8,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T21:00:00.000Z,2022-01-18T21:30:00.000Z,1,0,0.00,,,,,,,1,0,0,0,1,0,0,0,0,0
2022-01-18,2022-01-18T22:00:00.000Z,2022-01-18T22:30:00.000Z,2,0,0.00,,,,,,,1,0,0,0,1,0,0,0,0,0
2022-01-19,2022-01-19T08:00:00.000Z,2022-01-19T08:30:00.000Z,20,20,1.00,74.52,1.57,1.00,23,,,1,0,0,0,0,1,0,0,0,0
2022-01-19,2022-01-19T08:30:00.000Z,2022-01-19T09:00:00.000Z,415,415,1.00,211.49,1.56,1.00,443,,,1,0,0,0,0,1,0,0,0,0
2022-01-19,2022-01-19T09:00:00.000Z,2022-01-19T09:30:00.000Z,588,585,0.99,197.17,0.70,1.00,641,,,1,0,0,0,0,1,0,0,0,0
2022-01-19,2022-01-19T09:30:00.000Z,2022-01-19T10:00:00.000Z,767,764,1.00,209.99,1.47,1.00,828,,,1,0,0,0,0,1,0,0,0,0
2022-01-19,2022-01-19T10:00:00.000Z,2022-01-19T10:30:00.000Z,860,846,0.98,207.21,13.38,0.90,849,,,1,0,0,0,0,1,0,0,0,0
